#SampleID,Chr,Position,Strand,JR_count,Gene,Comments
T3157,chr3,189993061,-,42,"LEPREL1,CLDN1",Hot-spot;JR-rand
T3157,chr7,84070872,-,27,SEMA3A,Hot-spot;JR-rand
T3256,chr3,60580409,-,8,FHIT,Hot-spot;JR-rand
T3538,chr2,142277627,+,27,LRP1B,Hot-spot;JR-rand
T3538,chr2,142277684,+,36,LRP1B,Hot-spot;JR-rand
T3840,chr7,84915755,+,42,SEMA3D,Hot-spot;JR-rand
T4044,chr8,128021070,+,36,"FAM84B,POU5F1B",Hot-spot;JR-rand
T4826,chr2,142277544,+,8,LRP1B,Hot-spot;JR-rand
T4826,chr2,142277581,+,30,LRP1B,Hot-spot;JR-rand
T4826,chr2,142277627,+,13,LRP1B,Hot-spot;JR-rand
T4826,chr2,142277662,+,11,LRP1B,Hot-spot;JR-rand
T4904,chr8,128192895,+,30,POU5F1B,Hot-spot;JR-rand
T4904,chr8,128273830,+,48,POU5F1B,Hot-spot;JR-rand
T4931,chr8,128373346,-,41,POU5F1B,Hot-spot;JR-rand
T5116,chr11,84452569,-,23,DLG2,Hot-spot;JR-rand
T5116,chr3,61216785,-,6,FHIT,Hot-spot;JR-rand
T5350,chr3,60580434,-,21,FHIT,Hot-spot;JR-rand
T5350,chr3,189679080,+,52,LEPREL1,Hot-spot;JR-rand
T5350,chr3,189679114,+,6,LEPREL1,Hot-spot;JR-rand
T6008,chr13,74069994,+,54,"KLF5,KLF12",Hot-spot;JR-rand
T6008,chr13,74073591,+,21,"KLF5,KLF12",Hot-spot;JR-rand
T6259,chr3,60580409,-,18,FHIT,Hot-spot;JR-rand
T6570,chr13,73925030,-,54,"KLF5,KLF12",Hot-spot;JR-rand
T6570,chr13,74232612,-,27,KLF12,Hot-spot;JR-rand
T6709,chr3,60373531,-,5,FHIT,Hot-spot;JR-rand
T6801,chr11,85004773,+,23,DLG2,Hot-spot;JR-rand
T6848,chr13,73869486,+,35,"KLF5,KLF12",Hot-spot;JR-rand
T6848,chr13,73869510,+,29,"KLF5,KLF12",Hot-spot;JR-rand
T6848,chr13,73869571,+,40,"KLF5,KLF12",Hot-spot;JR-rand
T6848,chr13,73972416,+,28,"KLF5,KLF12",Hot-spot;JR-rand
T6887,chr13,73893896,-,45,"KLF5,KLF12",Hot-spot;JR-rand
T6887,chr8,128381896,-,45,POU5F1B,Hot-spot;JR-rand
T8007,chr3,189833936,+,14,LEPREL1,Hot-spot;JR-rand
T8638,chr2,142272416,-,16,LRP1B,Hot-spot;JR-rand
T8638,chr2,142272541,+,38,LRP1B,Hot-spot;JR-rand
T8729,chr13,75739661,-,44,TBC1D4,Hot-spot;JR-rand
T8742,chr8,128225237,-,27,POU5F1B,Hot-spot;JR-rand
T8742,chr8,128225270,-,7,POU5F1B,Hot-spot;JR-rand
T8742,chr8,128225306,-,47,POU5F1B,Hot-spot;JR-rand
T8742,chr8,128225311,-,16,POU5F1B,Hot-spot;JR-rand
T8742,chr8,128225338,-,16,POU5F1B,Hot-spot;JR-rand
T9202,chr8,128271502,+,33,POU5F1B,Hot-spot;JR-rand
T9202,chr8,128276003,+,49,POU5F1B,Hot-spot;JR-rand
T9926,chr7,84949539,-,37,SEMA3D,Hot-spot;JR-rand
T8742,chr8,128381896,+,33,POU5F1B,Hot-spot;JR-rand
T8742,chr8,128373346,-,31,POU5F1B,Hot-spot;JR-rand
T6050,chr13,74230819,+,46,KLF12,Hot-spot;WGS;JR-rand
T6050,chr13,74231438,+,25,KLF12,Hot-spot;WGS;JR-rand
HeLa,chr8,128241532,-,54,POU5F1B,Hot-spot;WGS;JR-rand
HeLa,chr8,128241548,-,33,POU5F1B,Hot-spot;WGS;JR-rand
SiHa,chr13,74087514,-,22,"KLF5,KLF12",Hot-spot;WGS;JR-rand
SiHa,chr13,74087541,-,18,"KLF5,KLF12",Hot-spot;WGS;JR-rand
T4931,chr2,121688181,-,23,GLI2,WGS;JR-rand
T4931,chr2,121688207,-,46,GLI2,WGS;JR-rand
HeLa,chr8,128230632,-,19,POU5F1B,WGS;JR-rand
HeLa,chr8,128230729,-,44,POU5F1B,WGS;JR-rand
HeLa,chr8,128233367,-,26,POU5F1B,WGS;JR-rand
HeLa,chr8,128234255,-,44,POU5F1B,WGS;JR-rand
HeLa,chr8,128241397,-,36,POU5F1B,WGS;JR-rand
HeLa,chr8,128241408,-,49,POU5F1B,WGS;JR-rand
HeLa,chr8,128241434,+,7,POU5F1B,WGS;JR-rand
HeLa,chr8,128241449,+,32,POU5F1B,WGS;JR-rand
SiHa,chr13,73788866,-,54,"KLF5,KLF12",WGS;JR-rand
SiHa,chr13,73789028,-,36,"KLF5,KLF12",WGS;JR-rand
SiHa,chr13,74087448,+,30,"KLF5,KLF12",WGS;JR-rand
SiHa,chr13,74087502,+,37,"KLF5,KLF12",WGS;JR-rand
SiHa,chr13,74087562,-,40,"KLF5,KLF12",WGS;JR-rand
T4931,chr2,121670166,-,14,NAN,WGS;JR-rand
T4931,chr2,121687068,+,15,GLI2,WGS;JR-rand
T4931,chr2,121687091,-,30,GLI2,WGS;JR-rand
T4931,chr2,121687112,+,6,GLI2,WGS;JR-rand
T4931,chr2,121687140,-,42,GLI2,WGS;JR-rand
T4931,chr2,121688207,+,11,GLI2,WGS;JR-rand
T4931,chr2,121688228,+,42,GLI2,WGS;JR-rand
T4931,chr2,121688274,+,10,GLI2,WGS;JR-rand
T4931,chr2,121688337,+,23,GLI2,WGS;JR-rand
T6050,chr12,42486206,-,30,GXYLT1,WGS;JR-rand
T6050,chr12,46950142,-,38,"SLC38A2,SLC38A4",WGS;JR-rand
T6050,chr13,61710697,-,39,PCDH20,WGS;JR-rand
T6050,chr13,74230783,-,15,KLF12,WGS;JR-rand
T6050,chr13,74231456,+,26,KLF12,WGS;JR-rand
T6050,chr13,74231477,+,50,KLF12,WGS;JR-rand
T6050,chr13,74231506,-,24,KLF12,WGS;JR-rand
T6050,chr13,74231551,-,49,KLF12,WGS;JR-rand
T6050,chr13,74231606,-,19,KLF12,WGS;JR-rand
T6050,chr14,76530024,+,41,C14orf179,WGS;JR-rand
T6050,chr14,81700331,+,20,"GTF2A1,STON2",WGS;JR-rand
T6050,chr14,85450037,-,19,none,WGS;JR-rand
T6050,chr17,58468193,-,37,USP32,WGS;JR-rand
T6050,chr19,23928815,-,11,ZNF681,WGS;JR-rand
T6050,chr2,107365980,-,21,"RGPD3,ST6GAL2",WGS;JR-rand
T6050,chr2,109662541,-,54,"EDAR,SH3RF3",WGS;JR-rand
T6050,chr3,33208742,+,54,SUSD5,WGS;JR-rand
T6050,chr3,51946029,-,7,"IQCF1,RRP9",WGS;JR-rand
T6050,chr4,5184435,-,17,STK32B,WGS;JR-rand
T6050,chr4,60872205,+,15,none,WGS;JR-rand
T6050,chr5,40293340,-,48,PTGER4,WGS;JR-rand
T6050,chr5,104069741,+,29,none,WGS;JR-rand
T6050,chr6,69487825,-,46,BAI3,WGS;JR-rand
T6050,chr8,40873225,-,9,"ZMAT4,SFRP1",WGS;JR-rand
T6050,chr8,69630941,+,20,C8orf34,WGS;JR-rand
T6050,chr8,85960914,-,48,"RALYL,LRRCC1",WGS;JR-rand
T6050,chr8,121131982,-,54,"DEPDC6,COL14A1",WGS;JR-rand
T6050,chr9,35722042,+,23,TLN1,WGS;JR-rand
T6050,chr9,93412733,+,25,"DIRAS2,SYK",WGS;JR-rand
T6050,chr9,125435089,-,31,"PTGS1,PDCL",WGS;JR-rand
HeLa,chr8,128230651,+,21,POU5F1B,Others;JR-rand
T3538,chr2,142277610,+,11,LRP1B,Others;JR-rand
